source_file,workbook,sheet,Drop Down,Drop Down.1,Drop Down.2,Drop Down.3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Drop Down.4,Drop Down.5,251031 - added column from Synthetics,251031 - added column from Synthetics .1,251031 - added column from Synthetics .2,CMC #,Stage Gate/Milestones,Abbreviation & Nomenclature,Definition,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Value Stream,Functional Area of Responsibility,Contact,Person,Specialty,Unnamed: 8
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Analytical Development (AD),,Finalize plans for transfer of execution of PPQ and commercial  release and stability methods to JSC Quality and obtain agreement.,,AD-SI,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Analytical Development (AD),,Complete  co-validation plans and start to  prepare co-validation protocols with JSC  Quality labs for release and stability methods for PPQ.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Analytical Development (AD),,Review the polysorbate control strategy  critical questions and identify any risks  and mitigation plans prior to PPQ.,,AD-SI,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,"Confirm that sampling plans have been set up such that (non-clinical) needs and BTDS/PSTS/TD sample needs (i.e. reference materials, development activities) and analytical needs are met.",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,DS Upstream PF2P Stage 4 activities completed (person in plant).,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,Ph3 upstream batches released & process characterization reports approved.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,Upstream small-scale model qualification report approved.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,Additional upstream process robustness studies initiated (if required).,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,Ph3 Upstream CMC sections of IND/IMPD submission completed.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,Ph3 Upstream TTR & CSRs approved.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,DS ProVal master plan approved.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,DS Downstream PF2P Stage 4 activities completed.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,Ph3 downstream batches released & process reports approved.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,Downstream small-scale model qualification reports approved.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,Additional downstream process robustness studies initiated (if required).,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,Ph3 Downstream CMC sections of IND/IMPD submission completed.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,Ph3 Downstream TTR & CSRs approved.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,"Update Criticality Analysis (CQA, CPP, CMA) as applicable. ",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,Provide a high level summary of any late development IP discussions. Discuss any novel original ideas and innovations and progress made toward completing a patent application. ,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),API (Proteins),,"Protocol for generation of EEPCB executed (included in sampling plan), EEPCB shipped to Cell Banking, Cell and Developability Sciences notified to enable Ph3 (pivotal) genetic characterization stability testing; genetic characterization completed and reports generated.",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Clinical Supply Chain (CSC),,Coordinate aggregated clinical/non-clinical demand in support of Ph3 mfg. and provide to the JSC organization. ,,"CSI, BCPO SCM, BCPO GP",,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Clinical Supply Chain (CSC),,Ensure overall CSC FTE and OOP budget compound and study level in place,,CSI,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Clinical Supply Chain (CSC),,Alignment with Medical Affairs on potential demands,,CSI,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Clinical Supply Chain (CSC),,Deliver Ph3 packaged kits to clinical sites to meet FPI,,CSI,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Clinical Supply Chain (CSC),,"IND/IMPD review (Manufacturing & Packaging locations, Stability plan, as needed) and delivery of submission labels",,CSI,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Leadership (CMC-L),,"Confirm that sampling plans have been set up such that (non-clinical) needs and BTDS/PSTS/TD sample needs (i.e. reference materials, development activities) and analytical needs are met.",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Leadership (CMC-L),,"Ph3 supplies manufactured, released, and delivered to clinical sites to meet FPI.",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Leadership (CMC-L),,"Process Validation Strategy, key deliverables, and timing established.",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Leadership (CMC-L),,"Ensure completion of Customer Centered Design deliverables for this stage, if applicable. Add text regarding co-ownership with JSC.",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Leadership (CMC-L),,Stage 7 CMC Council presentation review completed. ,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Leadership (CMC-L),,"Ensure completion of assessment of Device Abuse/Misuse and mitigation, if applicable.",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Leadership (CMC-L),,"Ensure ED Criticality Report is reviewed/updated as needed, and transition to LD Criticality Report if possible. ",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Leadership (CMC-L),,Ensure DPAT review/approval of all changes to clinical protocol that lead to a change to the IPPI/PM study.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Leadership (CMC-L),,Update CMC Risk Register.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Leadership (CMC-L),,"Ensure that QTPP is finalized to prepare for process validation activities. If QTPP is not finalized, it should be captured as a risk.",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Regulatory Affairs (RA),,End of Phase 2/Pre-Phase 3 meeting completed with HA and feedback incorporated into Ph3 CMC strategy,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Regulatory Affairs (RA),,End of Phase 2/Pre-Phase 3 meeting package submitted  to HA,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Regulatory Affairs (RA),,Submit approved HF validation study protocol,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),CMC Regulatory Affairs (RA),,Submit product samples to FDA upon request,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,CPDP Development and Verification Stage ,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Design and Development Plan  (Update),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Device Design Verification Plan  (Update),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Device Risk Management  (Update) - Risk Management Plan/Report (Update),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Device Risk Management  (Update) -  Product Risk Assessment (Update),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Device Risk Management  (Update) - uFMEA (Update),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Device Risk Management  (Update) -  CTQ Flow Down (Update) ,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Device Risk Management  (Update) - Device Control Strategy (Device) (Initiate),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Device Risk Management  (Update) - dFMEA (Update),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Review current plans and data to determine if development buy-ups are needed.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Stability Plan,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Design Output Specifications (as appropriate),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Product Design Rationale Report (if applicable),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Design Verification Protocols and Reports,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Update Clinical and Regulatory Plans (if applicable),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Regulated Substances Plan (review and update as needed),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Regulated Substances Report and Supplier Regulated Substances Declarations ,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Complete Request Intake Form for Product Quality Complaint New Product Introduction for Clinical,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Update General Safety and Performance Requirements (GSPR) Checklist (review and update as needed),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Manufacturing and Design Transfer Plan (review and update as needed),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Update Device Stability Plan,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Human Factors Validation Study - HFS Protocol,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Five product samples representative of those to be tested in the HF validation study ready for submission to FDA,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Human Factors Validation Study - HFS Execution Summary report,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Secondary Package – Process Design (as needed)  ,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Distribution Testing Procedure -Technical Report Adoption or Develop Test Protocol (as needed) ,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Design Validation Plan (Initiate),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Device Master Record (DMR),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Labeling - Design & Content Development (as needed) ,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,IFU - Development & IFU Draft (as needed) ,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,"Ensure completion of assessment of Device Abuse/Misuse and mitigation, if applicable. ",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Update DHF,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Combination Products  Development Process (CPDP),,Development & Verification Stage Design Review,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,Protein,7,Entry into Phase 3 Clinical Studies (Full Development Decision),Dossier Development Operations (DDO),,Review of Human Factors Validation Study for submission to FDA,,,,,,,,,,,,,,,,,,,,,
