Drop Down,Drop Down.1,Drop Down.2,Drop Down.3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Drop Down.4,Drop Down.5,251031 - added column from Synthetics,251031 - added column from Synthetics .1,251031 - added column from Synthetics .2
Protein,12,Transfer of Ownership,JSC Value Chain Management (VCLs),,Product Risk Register transferred to JSC,,"API TLI, DP TLI, QI, NPD",,,,,
Protein,12,Transfer of Ownership,JSC Value Chain Management (VCLs),,Knowledge Management Database updated.,,,,,,,
Protein,12,Transfer of Ownership,JSC Value Chain Management (VCLs),,Define and initiate Product Dashboard.,,,,,,,
Protein,12,Transfer of Ownership,JSC Value Chain Management (VCLs),,"Support CPV program for DS and DP, whether in stage 3a or 3b, transfer to TLIs.  ",,SCDL,,,,,
Protein,12,Transfer of Ownership,Material Sciences (MS),,CMC responses to HAs completed,,,,,,,
Protein,12,Transfer of Ownership,Material Sciences (MS),,Complete raw material reliability assessment and trending recommendations.,,,,,,,
Protein,12,Transfer of Ownership,Product Quality Management (PQM),,"Collect Annual Review Product Data (test Results, IPC, OOS, OOT, deviations, complaints etc.).",,,,,,,
Protein,12,Transfer of Ownership,Product Quality Management (PQM),,Complete Proactive Product Quality Scan (PPQS).,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Analytics Development,API Analytics Development,"Reference standard qualified for identification, assay and impurities
",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Analytics Development,API Analytics Development,API specification,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Analytics Development,API Analytics Development,API release testing of 1st GMP batch + stability statement,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Analytics Development,API Analytics Development,API stability study 1st GMP batch  initiated,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Analytics Development,API Analytics Development,API salt/polymorph and particle/powder characterization methods for release and stability (P&MS/AD),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Analytics Development,API Analytics Development,API solid state characterized at release and on stability (AD/P&MS),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Analytics Development,API Analytics Development,Method development & qualification,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Analytics Development,API Analytics Development,Identify critical analytical attributes and ensure process to collect and monitor timely ,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Analytics Development,API Analytics Development,Weak points of molecule defined and translated into development/spec strategy,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Analytics Development,API Analytics Development,"AD contribution to CMC Intellectual Property (IP) strategy.
",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Analytics Development,API Analytics Development,FDS report v2,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Analytics Development,API Analytics Development,Proof of Structure (POS),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,Product Design & Knowledge," Impurity Mgmt report 1 approved and in line with the Global Impurity Management Policy (incl. Impurities qualified, nitrosamine assessment and documented in Tox memo) incl NRER v1 (nitrosmaine risk evaluation report v1)",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,Product Design & Knowledge,"API Form strategy  for Late development defined in line with formulation strategy Phase 2b>3> commercial : In case form change is foreseen, Form Selection Reportupdated and endorsed by Solid State Expert Team [P&MS / LPC (ERDC) SSWG M2] ",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,Process Design & Understanding,Source documents for API sections of CTA submission verified and approved (Refer to TV-SOP-21562),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,Process Design & Understanding,EHS Requirement: Author DS SDS; Confirm PBOEL HHC,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,Product Design & Knowledge,API salt/form confirmed for Ph2a based on continued efforts to build knowledge and unravel the solid form landscape .    [P&MS]  ,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,Product Design & Knowledge,1st GMP batch produced/ released based on evaluation appropriate QAs,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,Product Design & Knowledge,Trigger for 2nd GMP batch developed,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,Product Design & Knowledge,"Assessment of IP strategy (FTO, possibility to expand patent estate)",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,Process Design & Understanding,Synthesis development plan for 2nd GMP batch available,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,API process/materials Design Space,Materials with supplier used in synthesis (from GMP SM onwards) phase appropriate qualified,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Analytics Development,API Analytics Development,"Characterization methods , incl sensitive polymorphic purity methods developed for release and stability (P&MS together with AD) and risk assessment for DS and DP nitrosamines 
",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Analytics Development,API Analytics Development,API late development specifications proposal,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,API Development,Create Quality Reaction Scheme (QRS) and Quality Synthesis Description (QSYN) prior to FIH filing,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,CMCRA,CMC Regulatory Dossier Development,Country specify requirements in Country Level Regulatory Requirements (CLRR) database,,,,,,,
SM,5,Clinical Phase 2; Entry into Full Development - Late Stage CMC Strategy Confirmation and Phase 3 Manufacturing Source Lock,API Development,Product Design & Knowledge,"CQA's for Ph2b API further evaluated (sliding scale criticality analysis)

Update Criticality Analysis. The ssCA must be reviewed and approved before the production of the intermediate and DS batch(es).
",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,CMCRA; DDO,CMC Regulatory Dossier Development,Ph1b IND/CTA completed,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Product/process Design Space,"Create/Review/Update Phase 1 and 2 specification and process parameters  These may include:
*Incoming inspection specifications for device components/raw materials, including shelf life
*Release specification for combination product, including shelf life
*Primary container (unfilled and filled) specifications that are related to device function
 *Identify presumed critical process parameters (component, subassembly, final assembly, etc) and range",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Product Design & Knowledge,"Complete for Phase 1:
*Define critical and essential technical and usability performance requirements to support Phase 1 studies
*Define test strategy. If required develop methods to verify technical and usability requirements are met
*Collect data (from supplier and/or Janssen's own testing) to verify design requirements are met
*If required, conduct combination product stability test suitable for phase 1, generate reports
*If required, create IFU
*Select packaging design 
*Define and provide traning to site staff/patients
*Set up device PQC handling process including where complaints will be investigated. Work with clinical QC to set up/update appropriate complaint categories and conclusions
* Identify hazards, hazardous siutations,  failure modes for combination product ",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Product Design & Knowledge,"Review of Phase 1 trials completed:
*Trending and mitigation of device clinical complaints (device design and usability related)
*Identify any new/unique user requirements (i.e., PK, usability, etc) for clinical phases and commercial design
*Identify and implement required design change and/or mitigation activities for subsequent clinical phases and commercial design
*Update clinical product risk assessment",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Product Design & Knowledge,"Complete activities required for Phase 3/Commercial device selection if applicable:
*bench test/stress test
*user preference studies
*key stakeholders' input
*Phase 1 clinical study results",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Process Design & Understanding,"Select and implement suitable (Fit-for-Purpose) manufacturing process for Phase 1b.  If required, identify Fit-for-Purpose mfg process suitable for Ph2 volumes. This may include and are not limited to:
*Device component manufacturing
*Subassembly
*Final assembly
*Packaging",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Process Design & Understanding,"Review of Phase 1 manufacturing campaigns completed:
*Trending and mitigation of manufacuting issues
*Identify and implement required activities for subsequent clinical phases and commercial design",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Product Design & Knowledge,"Readiness for the Combo Product and/or labs (Initial Purchasing Controls) for Phase 1b/2 when applicable:
*Supplier and Contractor Audit
*Device Quality Agreement (Manufacturing)
*Device Quality Agreement (Device component, device itself and Purchasing Contro/ for Combo Products)
*Device Testing Quality Agreement (Lab to Lab)  
* Third Party Design Control Audit Report (If Applicable) ",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Product Design & Knowledge,"Implement suitable manfuaturing controls for Phase 1b/2 combination product processes:
* Incoming and release tests
* in process control/inspection   ",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Design Control & Risk Management,"CDCP (Clinical Design Control Process) for Phase 1 completed:
*CDCP Development Plan
*Clinical Device Traceability Matrix
*Clinical Device Risk Management",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Design Control & Risk Management,"CPDP (Combination Prodiuct Development Process)  Portfolio Management & Concept Feasibility Stage for phase3/commercial (optional):
 *Gather information for feasibility report
 *Identify phase 3 and/or commercial device options",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Product Design & Knowledge,Select Phase 2 device if applicable,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Product/process Design Space,"Engineering study for Phase 1b/2 design (stress testing, accelerated aging) (optional)",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Product Design & Knowledge,Create/update acceptance criteria and sample size for incoming and release tests based on risk assessement for Phase 1 and 2 when appropriate,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Combination Products / Devices,Design Control & Risk Management,If required complete Combination product designation evaluation form (TV-eFRM-07474) for Phase 2,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Analytics Development,DP Analytics Development,PMQ testing (Pharmacy Manual Qualification) completed prior to FIH (if applicable),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Analytics Development,DP Analytics Development,DP specification,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Analytics Development,DP Analytics Development,DP release testing and stability initiated for Ph1 DP and stability statement documented ,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Analytics Development,DP Analytics Development,DP characterization plan incl solid state at Tzero and on stability (AD/P&MS),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Analytics Development,DP Analytics Development,Accelerated Physical and chemical stability  studies on DP concepts performed to select preferred Phase 2a concepts (AD/P&MS),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Analytics Development,DP Analytics Development,RiPBS report with Shelf life prediction for selected clinical formulation,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Analytics Development,DP Analytics Development,Method development & qualification (AD/P&MS),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Analytics Development,DP Analytics Development," Bio relevant method (e.g. PBDT) applied on Phase 2a concepts, if applicable",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Analytics Development,DP Analytics Development,critical analytical attributes identified and ensure process to collect and monitor timely,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Analytics Development,DP Analytics Development,weak points of formulation defined and translated into development/spec strategy,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Analytics Development,DP Analytics Development,AD contribution to CMC IP strategy.,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,TPP,"Inclusion of preferred packaging materials and administration sets (e.g. IV sets, dispensers, NG tubes) and defined in the TPP",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,Assessment of IP strategy (align with API),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,Review of Phase 1 product/mfg campaigns completed (i.e CoA's CTM batches/Ph1 reports/Master Batch Record/lessons learned for Ph2),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge, Suitability of excipients evaluated and compliance to regulatory strategy summarized in Excipient Safety Report [P&MS],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Process Design & Understanding,Target settings and workable range defined  for presumed critical process parameters (Ph2a DP){DPD],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Sourcing Strategy,Re-assessment of development and clinical mfg siting (Ph2) (internal / external) with attention to CMO readiness in terms of knowledge and capability [PPDS/CSC/ESI],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,"Ph2b DP concepts well characterized including solid state [DPD/P&MS/AD]. Failure modes (incl. in vivo failure) explored,  understood, and preferentially designed out. Relevant solid state forms defined (P&MS).  Source document (DPIR) for DP sections of CTA section verified and approved. ",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,Excipients used are within established safety limits Formula and/or Excipient safety report [P&MS],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Process Design & Understanding,"Acceptable DP quality after contact with equipment train, for example leachables and extractables report from Material Sciences",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Biopharmaceutics,"FiH PK profile understood :
*Review of FIH data completed [Biopharm team]
*FiH SAD /MAD  PK profiles and first-pass metabolism understood, dose-linearity evaluated  and PBBM simulations verified and refined with clinical data. Is the  rate/extent of absorption in line with anticipated PK/PD or do we need to change?  [Biopharm team]
*Potential for food effect evaluated for BCS-2/3/4: in-vitro testing for BCS2/4
*Biopharm critical questions and Biopharm strategy for Phase 2a updated  [Biopharm team]
*High level Biopharm strategy defined for late development in line with the possible LD  formulation strategy scenarios for Phase 2b>3>commercial [Biopharm team]",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Biopharmaceutics,"In vitro ( Dissolution) / in silico studies:
*Physiology based dissolution method ( evtlly customized  in setup/ parameters to increase in-vivo relevance ) performed on  Phase 2a concepts appropriate according to BCS [AD Disso Sci]
*Where useful, PBBM applied to guide drug product development  [P&MS]  ",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Biopharmaceutics,"Biopharmaceutical testing:
*Biopharmaceutical behaviour (ADME) of Phase1 product and Ph2a concept understood [Biopharm team]
*Animal PK study on Phase 2a concepts considered if not BCS-1 or not IR and if deeded appropriate [Biopharm team]
*If Phase2a is  conventional solid formulation and if not yet known, consider the effect of API PSD  if not BCS-1  : PBBM model (sensitivity analysis) / animal PK (if relevant) [Biopharm team]",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Biopharmaceutics,In-vivo relevance: Evaluated whether (customized) Physiology based dissolution screening method and PBBM  had relevance to the obtained in-vivo data [Biopharm team],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Biopharmaceutics,Bridging strategy: Bridging strategy defined between phase 1(b) - 2a -2b if different formulation[Biopharm team],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,Formulation strategy (ph 1>2a>2b) updated based on FIH results  [Biopharm team],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,Formulation concepts evaluated for Phase 2a (preferably in line with design std's/decision tree). Fit-for-purpose formulation yet in line with CDT strategy  for the compound [DPD],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,PhysChem characterization of product including solid state/PK/Stability/Mfg'ability/IP documented in reports  [P&MS/AD/DPD/API SM/Biopharm team],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,Standard well understood excipients/suppliers if feasible [P&MS],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,"Packaging identified for Phase 2a (fit-for-purpose, preferable standard pack).",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,Impurities and degradants assessed according to the Global Impurity Management Policy (repeated as new DP formulations are implemented or when new impurities/degradants are detected).[AD],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Process Design & Understanding,Fit-for-purpose mfg process suitable for Ph2a volumes (preferably in line with design std's/decision tree). [DPD],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,DP process/materials Design Space,Raw materials Specifications {P&MS],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,DP process/materials Design Space,"List of excipients with suppliers used in formulation available to support Supplier Qualification for clinical (P&MS + procurement), spec in place and supplier qualified for clinical Ph2a",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,Mainly empirical control strategy with extra controls where needed,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,Microbial Risk Assessment for Extemporaneous Preparations completed and available for Quality review (if appropriate),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Sourcing Strategy,"Initiate technical transfer protocol, finalize technical transfer report in case of Extemporaneous Preparations.",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Sourcing Strategy,IPPI completed prior to FIH (if applicable),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Miscellaneous,Update Cleaning Validation Limit [DPD SI/CSC],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,DP Development,Product Design & Knowledge,"Blinding strategy (ph 1>2a>2b) outlined based on clinical development plan (placebo need & timing; options for blinding; eg overencapsulation, matching (coated) placebo formulation, packaging design,etc)",,Kelly/Mike,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,PMO,PMO,Cross-functional project plan updated in line with PhIIa strategy,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,PMO,PMO,Resource estimates (FTE and OOP) calculated for PhIIa development and approved by CMC team,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,PMO,PMO,Develop cross-functional plan and resource estimates for scenarios (if necessary),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Portfolio Management,Portfolio Management,Review of FiH clinical data completed,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Portfolio Management,Portfolio Management,Phase 2a Development strategy in place,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Portfolio Management,Portfolio Management,Clinical CMC-TPP defined for Phase 2a product ( [CMC-L],,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Portfolio Management,Portfolio Management,Phase 2a Bridging strategy  defined and how to bridge to later stages,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Portfolio Management,Portfolio Management,"LD  strategy [Ph2b>Ph3>Commercial] based upon LD TA strategy, first LD TPP,  technical direction forward.",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Portfolio Management,Portfolio Management,"Assessment whether CMC LD will be complex  for API/DP,  time critical  vs. compound asset risk profile",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Portfolio Management,Portfolio Management,"Including LD KEM, critical path activities, buy-ups, and when to start (at risk)",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Portfolio Management,Portfolio Management,"Cross functional Risk register completed and mitigation plan developed, also highlighting the gaps and any mitigations with respect to key deliverables",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Portfolio Management,Portfolio Management,Pediatric CMC Assessment (assess potential for ped formulation development)  (see separate list for pediatric stage gate deliverables to achieve at SG4 like pediatric CMC TPP ),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Portfolio Management,Portfolio Management,Critical questions updated in accordance with Lean ED principles,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Portfolio Management,Portfolio Management,"Kick-Off Customer Centered Design Process, inclusive of Customer Centered Design Workshop as needed; align on the Compound Overview & Timeline; Prioritize Deliverables (incorporating country specific requirements i.e Japan as necessary)",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Portfolio Management,Portfolio Management,"Lessons Learned, if program is not proceeding to full development",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Primary Container,Primary Container,Clinical primary Component Specifications (Ph1),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Primary Container,Primary Container,Clinical Container Closure System Suitability Assessment (Ph1),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,API Development,Risk assessment for residual elemental impurities for DS to be included to ensure proper screening in initiated from Ph I,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Primary Container,Primary Container,Pharmacopiea compliance : requirements of USP/EP/ChP considered,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,API Development,API Development,"Re-assessment of development and clinical mfg siting (Ph2) (internal / external) with attention to CMO readiness in terms of knowledge and capability [PPDS/CSC/ESI]. (Note: If new CMO identified, team is extended)
",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Product Design & Knowledge,Draft Criticality Analysis according to ssCA TV-SOP-35966 ,,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Product Quality Management,Product Quality Management,Initiate Clinical Design Control Process (CDCP) as appropriate (for Combo products),,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Product Quality Management,Product Quality Management,"Ensure providers are qualified and required documents provided to PQI and introduce all Investigational Medical Products (IMP), including all third party  products if applicable, in PQV database or sharepoint.",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Product Quality Management,Product Quality Management,"Quality Agreements / Site qualification for clinical use for GMP INT, API and DP",,,,,,,
SM,3,Clinical phase: Phase1b. FIH Review /Phase 2a Strategy and LD Strategy,Product Quality Management,Product Quality Management,Supplier Material Qualification completed for starting materials and raw materials for API and excipients and packaging materials for DP for clinical use: AIM record,,,,,,,
SM,5,Clinical Phase 2; Entry into Full Development - Late Stage CMC Strategy Confirmation and Phase 3 Manufacturing Source Lock,API Development,Product Design & Knowledge,"Impurity Mgmt report 2 approved and in line with the Global Impurity Management Policy (incl. Impurities qualified and documented in Tox memo, as well as nitrosamine risk assessment).",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Analytics Development,API Analytics Development,Identify impurities that require tox evaluation/qualification.,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Analytics Development,API Analytics Development,FDS report v3,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Analytics Development,API Analytics Development,API test methods developed fit-for-purpose and qualified,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Analytics Development,API Analytics Development,API test parameters - strategy assessment according to Final Development Requirements  incl. PAT,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Analytics Development,API Analytics Development,Overview of impurity profile of relevant batches,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Analytics Development,API Analytics Development,Stability protocol and stability initiated (if synthesis/method changed),,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Analytics Development,API Analytics Development,Retest/Storage statement updated,,,,,,,
SM,6,Clinical Phase 2; Phase 3 Mfg Readiness and Commercial CMC TPP Lock,API Development,Product Design & Knowledge,"Impurity Mgmt report 3 approved and in line with the Global Impurity Management Policy (incl. Impurities qualified and documented in Tox memo, as well as nitrosamine risk assessment).",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Miscellaneous,"EHS Requirement: Update EH&S assessment  and initiate Chemical Compliance (REACH & Substance of Concern) roundtable and occupational tox testing strategy. Initiate EH&S Process Risk analysis, safety check document.",,,,,,,
SM,6,Clinical Phase 2; Phase 3 Mfg Readiness and Commercial CMC TPP Lock,API Development,Product Design & Knowledge,"Optimized, final API properties locked, justified, documented and approved.

",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Process Design & Understanding,"Impurity Mgmt report 4 approved and in line with the Global Impurity Mgmt Policy (incl. impurities qualified and documented in Tox memo, as well as the nitrosamine risk assessment and NRER available)",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Product Design & Knowledge,Assessment whether Nitrosamine risk factors are present in the API and optimization plan,,,,,,,
